user_id,gender,log_in_count,fraud,source,state
27656,male,1,0,twitter,CA
27657,male,1,0,seo,CA
27658,male,1,0,seo,CA
27659,male,2,0,seo,IN
27660,male,15,0,ig,NY
27661,male,1,0,ig,CA
27662,male,1,0,fb,CA
27663,male,1,0,twitter,CA
27664,male,1,0,ig,CA
27665,male,1,0,ig,CA
27666,male,1,0,ig,CA
27667,male,1,0,fb,CA
27668,male,1,0,twitter,NY
27669,male,1,0,fb,CA
27670,male,1,0,seo,CA
27671,male,1,0,ig,CA
27672,male,1,0,seo,CA
27673,male,1,0,twitter,CA
27674,male,1,0,seo,CA
27675,male,1,0,ig,CA
27676,male,1,0,seo,CA
27677,male,1,0,seo,CA
27678,male,3,0,twitter,CA
27679,male,1,0,seo,CA
27680,male,1,0,seo,CA
27681,male,1,0,ig,CA
27682,male,1,0,seo,CA
27683,male,1,0,seo,CA
27684,male,1,0,seo,CA
27685,male,1,0,ig,CA
27686,male,1,0,seo,CA
27687,male,1,0,ig,CA
27688,male,2,0,ig,KS
27689,male,4,0,seo,MD
27690,male,1,0,ig,CA
27691,male,1,0,seo,CA
27692,male,1,0,ig,CA
27693,male,2,0,ig,KS
27694,male,2,0,twitter,KS
27695,male,1,0,ig,CA
27696,male,1,0,seo,CA
27697,male,1,0,fb,CA
27698,male,2,0,twitter,KS
27699,male,1,0,seo,CA
27700,male,4,0,twitter,MD
27701,male,1,0,seo,CA
27702,male,2,0,twitter,KS
27703,male,1,0,seo,CA
27704,male,1,0,fb,CA
27705,male,3,0,twitter,CA
27706,male,3,0,seo,CA
27707,male,1,0,seo,CA
27708,male,1,0,ig,CA
27709,male,6,0,seo,PA
27710,male,1,0,ig,CA
27711,male,1,0,twitter,CA
27712,male,2,0,ig,KS
27713,male,1,0,seo,CA
27714,male,1,0,fb,CA
27715,male,1,0,ig,CA
27716,male,1,0,seo,CA
27717,male,2,0,seo,KS
27718,male,2,0,seo,KS
27719,male,1,0,twitter,CA
27720,male,1,0,ig,CA
27721,male,1,0,twitter,CA
27722,male,1,0,seo,CA
27723,male,1,0,ig,CA
27724,male,1,0,seo,CA
27725,male,2,0,twitter,KS
27726,male,1,0,seo,CA
27727,male,1,0,twitter,CA
27728,male,1,0,ig,CA
27729,male,2,0,ig,KS
27730,male,1,0,ig,CA
27731,male,1,0,seo,CA
27732,male,1,0,seo,CA
27733,male,2,0,fb,KS
27734,male,1,0,seo,CA
27735,male,1,0,ig,CA
27736,male,1,0,seo,CA
27737,male,1,0,seo,CA
27738,male,1,0,seo,CA
27739,male,1,0,fb,CA
27740,male,1,0,fb,CA
27741,male,1,0,seo,CA
27742,male,9,0,fb,CA
27743,male,1,0,ig,CA
27744,male,1,0,fb,CA
27745,male,1,0,twitter,CA
27746,male,1,0,seo,CA
27747,male,11,0,seo,NY
27748,male,1,0,seo,CA
27749,male,1,0,twitter,CA
27750,male,4,0,seo,MD
27751,male,1,0,fb,CA
27752,male,1,0,twitter,CA
27753,male,3,0,fb,CA
27754,male,1,0,seo,CA
27755,male,1,0,fb,CA
27756,male,1,0,fb,CA
27757,male,1,0,twitter,CA
27758,male,1,0,fb,CA
27759,male,2,0,seo,KS
27760,male,1,0,seo,CA
27761,male,1,0,ig,CA
27762,male,1,0,twitter,OR
27763,male,1,0,seo,CA
27764,male,1,0,fb,CA
27765,male,1,0,ig,CA
27766,male,1,0,ig,CA
27767,male,5,0,seo,NJ
27768,male,4,0,seo,MD
27769,male,1,0,fb,CA
27770,male,2,0,twitter,KS
27771,male,5,0,seo,NJ
27772,male,2,0,seo,TN
27773,male,2,0,seo,KS
27774,male,10,0,twitter,CA
27775,male,12,0,ig,NY
27776,male,1,0,twitter,CA
27777,male,3,0,fb,CA
27778,male,1,0,fb,CA
27779,male,6,0,fb,PA
27780,male,1,0,ig,CA
27781,male,6,0,seo,PA
27782,male,1,0,ig,CA
27783,male,1,0,seo,CA
27784,male,1,0,twitter,CA
27785,male,1,0,seo,CA
27786,male,1,0,fb,CA
27787,male,2,0,fb,KS
27788,male,1,0,fb,CA
27789,male,1,0,seo,CA
27790,male,2,0,twitter,KS
27791,male,1,0,seo,CA
27792,male,1,0,ig,CA
27793,male,6,0,fb,PA
27794,male,2,0,ig,KS
27795,male,2,0,ig,KS
27796,male,1,0,ig,CA
27797,male,1,0,ig,CA
27798,male,1,0,seo,CA
27799,male,2,0,twitter,KS
27800,male,5,0,twitter,NJ
27801,male,3,0,fb,CA
27802,male,1,0,seo,CA
27803,male,1,0,seo,CA
27804,male,1,0,seo,CA
27805,male,1,0,seo,CA
27806,male,1,0,twitter,CA
27807,male,1,0,seo,CA
27808,male,9,0,fb,CA
27809,male,1,0,fb,CA
27810,male,3,0,seo,CA
27811,male,2,0,seo,KS
27812,male,13,0,fb,NY
27813,male,1,0,seo,CA
27814,male,1,0,seo,CO
27815,male,1,0,twitter,CO
27816,male,1,0,ig,CO
27817,male,6,0,twitter,PA
27818,male,1,0,ig,CO
27819,male,2,0,fb,KS
27820,male,1,0,seo,CO
27821,male,1,0,fb,CO
27822,male,1,0,ig,CO
27823,male,2,0,seo,KS
27824,male,1,0,twitter,CO
27825,male,1,0,fb,CO
27826,male,1,0,twitter,CO
27827,male,1,0,fb,CO
27828,male,1,0,seo,CO
27829,male,1,0,twitter,CO
27830,male,2,0,seo,KY
27831,male,1,0,seo,CO
27832,male,1,0,fb,CO
27833,male,5,0,ig,NJ
27834,male,4,0,seo,FL
27835,male,8,0,twitter,IL
27836,male,2,0,seo,KY
27837,male,1,0,ig,CO
27838,male,5,0,seo,NJ
27839,male,1,0,fb,CO
27840,male,1,0,fb,CO
27841,male,2,0,seo,KY
27842,male,1,0,seo,CO
27843,male,1,0,seo,CO
27844,male,1,0,seo,CO
27845,male,1,0,fb,CO
27846,male,2,0,twitter,KY
27847,male,1,0,seo,CO
27848,male,1,0,seo,CO
27849,male,1,0,seo,CO
27850,male,1,0,twitter,CO
27851,male,5,0,fb,NJ
27852,male,2,0,seo,KY
27853,male,2,0,fb,KY
27854,male,1,0,fb,CO
27855,male,25,0,fb,NY
27856,male,2,0,twitter,KY
27857,male,7,0,seo,NY
27858,male,1,0,seo,CO
27859,male,1,0,twitter,CO
27860,male,1,0,twitter,CO
27861,male,5,0,fb,NJ
27862,male,1,0,twitter,CO
27863,male,4,0,seo,MD
27864,male,1,0,seo,CO
27865,male,1,0,twitter,CO
27866,male,2,0,twitter,KY
27867,male,1,0,fb,CO
27868,male,1,0,ig,CO
27869,male,2,0,fb,KY
27870,male,1,0,twitter,CA
27871,male,1,0,fb,CO
27872,male,7,0,seo,NY
27873,male,2,0,seo,KY
27874,male,1,0,twitter,CO
27875,male,1,0,fb,CO
27876,male,1,0,ig,CO
27877,male,1,0,seo,CO
27878,male,1,0,seo,CO
27879,male,2,0,seo,KY
27880,male,4,0,seo,MD
27881,male,1,0,seo,CO
27882,male,1,0,ig,CO
27883,male,2,0,seo,KY
27884,male,1,0,fb,CO
27885,male,3,0,twitter,CA
27886,male,7,0,seo,NY
27887,male,2,0,fb,KY
27888,male,2,0,fb,KY
27889,male,3,0,fb,CA
27890,male,1,0,seo,CO
27891,male,2,0,seo,KY
27892,male,1,0,seo,CO
27893,male,1,0,ig,CO
27894,male,1,0,ig,CO
27895,male,3,0,seo,CA
27896,male,1,0,seo,CO
27897,male,1,0,seo,CO
27898,male,1,0,twitter,CO
27899,male,1,0,seo,CO
27900,male,1,0,seo,CO
27901,male,1,0,fb,CO
27902,male,3,0,seo,CA
27903,male,1,0,twitter,CO
27904,male,1,0,ig,CO
27905,male,1,0,twitter,CO
27906,male,1,0,fb,CO
27907,male,7,0,fb,NY
27908,male,2,0,twitter,KY
27909,male,2,0,fb,KY
27910,male,1,0,fb,CO
27911,male,11,0,seo,NY
27912,male,1,0,fb,CO
27913,male,1,0,seo,CO
27914,male,1,0,twitter,CO
27915,male,1,0,twitter,CO
27916,male,1,0,seo,CO
27917,male,13,0,seo,NY
27918,male,1,0,seo,CO
27919,male,1,0,twitter,CO
27920,male,3,0,twitter,CA
27921,male,1,0,seo,CO
27922,male,1,0,seo,CO
27923,male,5,0,twitter,NJ
27924,male,13,0,fb,NY
27925,male,1,0,ig,CO
27926,male,1,0,fb,CO
27927,male,1,0,ig,CO
27928,male,1,0,ig,CO
27929,male,6,0,seo,PA
27930,male,1,0,seo,CO
27931,male,1,0,seo,CO
27932,male,15,0,fb,NY
27933,male,6,0,twitter,NY
27934,male,1,0,fb,CO
27935,male,1,0,seo,CO
27936,male,1,0,fb,CO
27937,male,1,0,twitter,CO
27938,male,1,0,fb,CO
27939,male,2,0,seo,KY
27940,male,3,0,fb,CA
27941,male,1,0,fb,CO
27942,male,1,0,seo,CO
27943,male,1,0,twitter,CO
27944,male,1,0,seo,CO
27945,male,5,0,twitter,MO
27946,male,4,0,twitter,MD
27947,male,14,0,ig,ME
27948,male,1,0,ig,CO
27949,male,1,0,fb,CO
27950,male,4,0,fb,MD
27951,male,1,0,twitter,CO
27952,male,1,0,twitter,CO
27953,male,1,0,fb,CO
27954,female,7,0,twitter,LA
27955,male,4,0,seo,MD
27956,male,1,0,twitter,CO
27957,male,1,0,seo,CO
27958,male,1,0,ig,CO
27959,male,14,0,ig,MD
27960,male,2,0,seo,KY
27961,male,1,0,ig,CO
27962,male,1,0,ig,CO
27963,male,2,0,ig,TN
27964,male,2,0,fb,KY
27965,male,1,0,twitter,CO
27966,male,1,0,seo,CO
27967,male,1,0,seo,CO
27968,male,1,0,twitter,CO
27969,male,1,0,seo,CO
27970,male,1,0,ig,CO
27971,male,1,0,ig,CO
27972,male,14,0,ig,MA
27973,male,7,0,ig,NY
27974,male,1,0,seo,CO
27975,male,9,0,twitter,CA
27976,male,1,0,ig,CO
27977,male,1,0,seo,CO
27978,male,1,0,seo,CO
27979,male,1,0,ig,CO
27980,male,1,0,seo,CO
27981,male,1,0,fb,CO
27982,male,1,0,fb,CO
27983,male,2,0,ig,KY
27984,male,1,0,twitter,CO
27985,male,5,0,seo,NJ
27986,male,1,0,seo,CT
27987,male,1,0,seo,CT
27988,male,1,0,seo,CT
27989,male,1,0,fb,CT
27990,male,1,0,twitter,CT
27991,male,1,0,fb,CT
27992,male,1,0,ig,CT
27993,male,10,0,ig,CA
27994,male,3,0,seo,CA
27995,male,1,0,seo,CT
27996,male,2,0,seo,KY
27997,male,2,0,twitter,LA
27998,male,1,0,fb,CT
27999,male,1,0,seo,CT
28000,male,1,0,seo,CT
28001,male,1,0,seo,CT
28002,male,1,0,ig,CT
28003,male,1,0,seo,CT
28004,male,2,0,seo,LA
28005,female,8,0,ig,CA
28006,male,1,0,ig,CT
28007,male,1,0,fb,CT
28008,male,1,0,twitter,CT
28009,male,1,0,twitter,CT
28010,male,1,0,seo,CT
28011,male,3,0,fb,NY
28012,male,3,0,fb,CA
28013,male,1,0,seo,CT
28014,male,1,0,ig,CT
28015,male,1,0,twitter,CT
28016,male,1,0,twitter,CT
28017,male,2,0,twitter,LA
28018,male,1,0,seo,NY
28019,male,1,0,fb,CT
28020,male,3,0,twitter,CA
28021,male,3,0,ig,CA
28022,male,1,0,seo,CT
28023,male,5,0,twitter,NJ
28024,male,2,0,ig,TN
28025,male,8,0,seo,IL
28026,male,2,0,ig,LA
28027,male,1,0,ig,CT
28028,male,1,0,seo,CT
28029,male,1,0,seo,CT
28030,male,1,0,seo,CT
28031,male,11,0,fb,NY
28032,male,1,0,seo,CT
28033,male,1,0,seo,CT
28034,male,1,0,seo,CT
28035,male,1,0,seo,CT
28036,male,1,0,ig,CT
28037,male,1,0,twitter,CT
28038,male,1,0,seo,CT
28039,male,1,0,ig,CT
28040,male,1,0,fb,CT
28041,male,2,0,seo,LA
28042,male,1,0,seo,CT
28043,male,4,0,twitter,MD
28044,male,7,0,seo,NY
28045,male,1,0,seo,CT
28046,male,1,0,fb,CT
28047,male,3,0,ig,CA
28048,male,1,0,ig,CT
28049,male,2,0,fb,LA
28050,male,1,0,twitter,CT
28051,male,1,0,twitter,CT
28052,male,1,0,twitter,CT
28053,male,1,0,fb,CT
28054,male,1,0,twitter,CT
28055,male,5,0,ig,NJ
28056,male,2,0,twitter,LA
28057,male,1,0,ig,CT
28058,male,1,0,seo,CT
28059,male,1,0,ig,CT
28060,male,1,0,twitter,CT
28061,male,2,0,fb,LA
28062,male,1,0,seo,CT
28063,male,1,0,seo,CT
28064,male,1,0,ig,CT
28065,male,8,0,ig,IL
28066,male,1,0,fb,CT
28067,male,1,0,fb,CT
28068,male,1,0,twitter,CT
28069,male,6,0,twitter,PA
28070,male,10,0,seo,NY
28071,male,1,0,twitter,CT
28072,male,4,0,seo,MD
28073,male,1,0,twitter,CT
28074,male,1,0,seo,CT
28075,male,1,0,fb,CT
28076,male,6,0,fb,PA
28077,male,1,0,twitter,CT
28078,male,1,0,seo,CT
28079,male,1,0,twitter,CT
28080,male,1,0,seo,CT
28081,male,1,0,twitter,CT
28082,male,2,0,seo,LA
28083,male,2,0,ig,LA
28084,male,1,0,seo,CT
28085,male,1,0,twitter,CT
28086,male,1,0,ig,CT
28087,male,3,0,twitter,CA
28088,male,1,0,twitter,CT
28089,male,7,0,twitter,NY
28090,male,1,0,seo,CT
28091,male,1,0,fb,CT
28092,male,1,0,seo,CT
28093,male,1,0,fb,CT
28094,male,2,0,seo,LA
28095,male,1,0,seo,CT
28096,male,1,0,twitter,CT
28097,male,1,0,fb,CT
28098,male,11,0,seo,NY
28099,male,2,0,seo,LA
28100,male,1,0,ig,CT
28101,male,1,0,twitter,CT
28102,male,7,0,ig,NY
28103,male,7,0,ig,NY
28104,male,1,0,twitter,CT
28105,male,3,0,ig,NY
28106,male,3,0,ig,CA
28107,male,8,0,seo,IL
28108,male,1,0,fb,CT
28109,male,1,0,seo,CT
28110,male,1,0,fb,CT
28111,male,1,0,seo,CT
28112,male,1,0,twitter,CT
28113,male,5,0,seo,NJ
28114,male,2,0,ig,LA
28115,male,1,0,fb,CT
28116,male,1,0,seo,CT
28117,male,1,0,ig,CT
28118,male,1,0,ig,CT
28119,male,4,0,twitter,MD
28120,male,3,0,ig,CA
28121,male,8,0,seo,IL
28122,male,3,0,fb,CA
28123,male,1,0,fb,CT
28124,male,1,0,fb,CT
28125,male,1,0,seo,CT
28126,male,3,0,seo,CA
28127,male,4,0,twitter,MD
28128,male,6,0,ig,PA
28129,male,1,0,seo,CT
28130,male,5,0,seo,NJ
28131,male,2,0,seo,LA
28132,male,4,0,seo,MD
28133,male,1,0,ig,CT
28134,male,1,0,fb,CT
28135,male,1,0,ig,CT
28136,male,4,0,twitter,MD
28137,male,2,0,ig,LA
28138,male,2,0,ig,LA
28139,male,1,0,twitter,CT
28140,male,1,0,twitter,CT
28141,male,1,0,seo,CT
28142,male,1,0,twitter,CT
28143,male,1,0,ig,CT
28144,male,5,0,seo,NJ
28145,male,1,0,twitter,CT
28146,male,1,0,seo,CT
28147,male,1,0,seo,CT
28148,male,5,0,seo,NJ
28149,male,4,0,twitter,MD
28150,female,1,0,twitter,NY
28151,male,1,0,twitter,CT
28152,male,3,0,fb,CA
28153,male,5,0,ig,NJ
28154,female,1,0,ig,CT
28155,female,2,0,seo,LA
28156,male,2,0,seo,LA
28157,male,1,0,twitter,CT
28158,male,5,0,ig,NJ
28159,female,2,0,twitter,LA
28160,female,2,0,fb,LA
28161,male,1,0,seo,CT
28162,male,1,0,seo,CT
28163,male,1,0,seo,CT
28164,male,1,0,ig,CT
28165,male,1,0,seo,CT
28166,female,1,0,seo,CT
28167,female,1,0,fb,CT
28168,male,1,0,twitter,CT
28169,male,19,0,twitter,AK
28170,male,1,0,ig,CT
28171,female,1,0,seo,CT
28172,female,1,0,seo,DC
28173,male,1,0,seo,DC
28174,male,1,0,seo,DC
28175,male,2,0,fb,LA
28176,male,3,0,ig,CA
28177,male,4,0,seo,MD
28178,female,1,0,twitter,DC
28179,female,2,0,fb,LA
28180,male,3,0,fb,CA
28181,male,3,0,ig,NY
28182,male,1,0,twitter,DC
28183,male,2,0,twitter,LA
28184,female,3,0,seo,CA
28185,female,2,0,fb,LA
28186,male,1,0,twitter,DC
28187,male,1,0,fb,DC
28188,male,1,0,twitter,DC
28189,male,1,0,seo,DC
28190,male,13,0,ig,NY
28191,male,1,0,seo,DC
28192,male,6,0,seo,PA
28193,male,2,0,ig,MA
28195,male,1,0,fb,DC
28196,male,1,0,seo,DC
28197,male,2,0,ig,MA
28198,male,2,0,seo,MA
28199,male,6,0,seo,PA
28200,male,1,0,seo,DC
28201,male,2,0,seo,MA
28202,male,4,0,seo,MD
28203,male,3,0,fb,CA
28204,male,1,0,twitter,DC
28205,male,1,0,seo,DC
28206,male,1,0,twitter,DC
28207,male,3,0,twitter,CA
28208,male,5,0,ig,NJ
28209,male,2,0,seo,MA
28210,male,1,0,twitter,DC
28211,male,1,0,twitter,DC
28212,male,1,0,fb,DC
28213,male,1,0,ig,DC
28214,male,1,0,fb,DC
28215,male,1,0,fb,DC
28216,male,1,0,fb,DC
28217,male,1,0,seo,DC
28218,male,1,0,ig,DC
28219,male,1,0,ig,DC
28220,male,2,0,twitter,MA
28221,male,1,0,twitter,DC
28222,male,2,0,ig,MA
28223,male,1,0,fb,DC
28224,female,1,0,seo,DC
28225,female,1,0,twitter,DC
28226,male,6,0,seo,NY
28227,male,1,0,ig,DC
28228,male,1,0,fb,DC
28229,male,1,0,seo,DC
28230,female,1,0,seo,DC
28231,female,1,0,seo,DC
28232,male,1,0,seo,DC
28233,male,8,0,seo,IL
28234,male,1,0,seo,DC
28235,male,1,0,twitter,DC
28236,female,8,0,ig,LA
28237,male,2,0,twitter,MA
28238,female,2,0,seo,MA
28239,female,1,0,twitter,DC
28240,male,1,0,fb,DC
28241,male,1,0,seo,DC
28242,male,1,0,twitter,DC
28243,female,1,0,seo,DC
28244,female,1,0,twitter,DC
28245,male,5,0,twitter,NJ
28246,male,1,0,seo,DC
28247,male,1,0,twitter,DC
28248,male,1,0,ig,DC
28249,male,2,0,seo,MA
28250,female,1,0,twitter,DC
28251,female,4,0,seo,MD
28252,male,1,0,twitter,DC
28253,male,1,0,seo,DC
28254,male,1,0,twitter,DC
28255,female,2,0,ig,MA
28256,female,1,0,ig,DC
28257,male,1,0,seo,DC
28258,male,2,0,twitter,MA
28259,male,6,0,ig,RI
28260,male,1,0,fb,DC
28261,male,1,0,twitter,DC
28262,male,1,0,ig,DC
28263,female,1,0,seo,CA
28264,male,1,0,seo,DC
28265,male,1,0,seo,DC
28266,male,5,0,fb,NJ
28267,male,1,0,seo,DC
28268,male,1,0,seo,DC
28269,male,1,0,fb,DC
28270,male,1,0,seo,DC
28271,female,2,0,seo,MA
28272,female,1,0,seo,DC
28273,male,1,0,twitter,DC
28274,male,1,0,seo,DC
28275,male,2,0,fb,MA
28276,female,1,0,fb,DC
28277,female,1,0,seo,DC
28278,male,7,0,seo,NY
28279,female,2,0,seo,WV
28280,male,2,0,fb,MA
28281,male,2,0,fb,MA
28282,male,3,0,seo,CA
28283,male,1,0,seo,DC
28284,female,2,0,fb,MA
28285,female,1,0,ig,DC
28286,male,1,0,seo,DC
28287,male,1,0,twitter,DC
28288,male,2,0,ig,MA
28289,female,1,0,seo,DC
28290,female,1,0,seo,DC
28291,male,1,0,seo,DC
28292,male,1,0,fb,DC
28293,male,11,0,ig,NY
28294,male,4,0,seo,MD
28295,male,1,0,twitter,DC
28296,female,1,0,ig,DC
28297,female,1,0,seo,DC
28298,male,1,0,ig,DC
28299,male,1,0,seo,DC
28300,male,2,0,seo,MA
28301,female,4,0,fb,MD
28302,female,1,0,twitter,DC
28303,male,1,0,ig,DC
28304,male,1,0,ig,DC
28305,male,1,0,fb,DC
28306,male,1,0,seo,DC
28307,male,1,0,seo,DC
28308,male,1,0,seo,DC
28309,male,1,0,seo,DC
28310,male,2,0,twitter,MA
28311,male,1,0,fb,DC
28312,male,1,0,ig,DC
28313,male,1,0,seo,DC
28314,male,1,0,seo,DC
28315,male,1,0,twitter,DC
28316,female,1,0,seo,DE
28317,female,1,0,twitter,DE
28318,female,1,0,ig,DE
28319,female,7,0,seo,NY
28320,female,1,0,fb,DE
28321,female,1,0,seo,DE
28322,female,22,0,fb,NY
28323,female,1,0,ig,DE
28324,female,1,0,fb,DE
28325,female,4,0,twitter,MD
28326,male,3,0,ig,CA
28327,male,1,0,seo,DE
28328,male,1,0,seo,DE
28329,male,1,0,ig,DE
28330,male,1,0,ig,CA
28331,male,1,0,twitter,DE
28332,female,1,0,seo,DE
28333,male,5,0,twitter,MO
28334,female,1,0,ig,DE
28335,male,2,0,ig,MA
28336,male,2,0,fb,MA
28337,male,1,0,seo,DE
28338,male,1,0,twitter,DE
28339,male,1,0,seo,DE
28340,male,1,0,fb,DE
28341,male,1,0,fb,DE
28342,male,1,0,fb,DE
28343,male,1,0,fb,DE
28344,male,1,0,twitter,DE
28345,male,1,0,fb,DE
28346,male,2,1,ig,MA
28347,male,1,0,fb,DE
28348,female,1,0,ig,DE
28349,female,2,0,seo,MA
28350,female,3,0,fb,CA
28351,female,1,0,fb,DE
28352,female,1,0,fb,DE
28353,female,2,0,fb,MA
28354,female,4,0,fb,MD
28355,female,2,0,seo,MA
28356,female,1,0,twitter,DE
28357,female,1,0,seo,DE
28358,male,2,0,ig,MD
28359,male,3,0,twitter,CA
28360,male,1,0,seo,DE
28361,male,1,0,seo,DE
28362,male,1,0,ig,DE
28363,female,1,0,twitter,DE
28364,female,4,0,twitter,MD
28365,male,1,0,twitter,DE
28366,male,1,0,twitter,DE
28367,male,1,0,seo,DE
28368,male,5,0,ig,NJ
28369,male,1,0,seo,DE
28370,male,1,0,seo,DE
28371,male,3,0,seo,CA
28372,male,1,0,seo,DE
28373,male,1,0,fb,DE
28374,male,1,0,seo,DE
28375,male,2,0,seo,MD
28376,male,1,0,ig,DE
28377,male,1,0,seo,DE
28378,female,3,0,seo,CA
28379,female,1,0,fb,DE
28380,female,18,0,ig,NY
28381,female,1,0,seo,DE
28382,female,1,0,twitter,DE
28383,female,2,0,fb,MD
28384,female,1,1,fb,DE
28385,female,4,0,ig,MD
28386,female,1,0,seo,DE
28387,female,1,0,ig,DE
28388,male,1,0,ig,DE
28389,male,1,0,fb,DE
28390,male,1,0,seo,DE
28391,male,1,0,ig,DE
28392,male,1,0,twitter,DE
28393,female,4,0,ig,MD
28394,female,1,0,fb,DE
28395,male,1,0,seo,DE
28396,male,1,0,ig,DE
28397,male,1,0,fb,DE
28398,male,1,0,fb,DE
28399,male,2,0,seo,MD
28400,male,1,0,fb,DE
28401,male,1,0,fb,DE
28402,male,4,0,seo,MD
28403,male,1,0,seo,DE
28404,male,1,0,fb,DE
28405,male,1,0,ig,DE
28406,male,3,0,seo,CA
28407,male,1,0,twitter,DE
28408,female,1,0,ig,DE
28409,female,1,0,seo,DE
28410,female,2,0,ig,MD
28411,female,3,0,seo,CA
28412,female,11,0,ig,NY
28413,female,1,0,twitter,DE
28414,male,2,0,seo,TN
28415,female,1,0,twitter,DE
28416,female,19,0,twitter,AZ
28417,female,1,0,fb,DE
28418,male,9,0,fb,CA
28419,female,1,0,ig,DE
28420,male,2,0,seo,MD
28421,male,1,0,seo,DE
28422,male,2,0,seo,MD
28423,male,1,0,seo,NY
28424,male,3,0,twitter,CA
28425,male,1,0,twitter,DE
28426,female,1,0,seo,DE
28427,female,1,0,ig,DE
28428,male,1,0,ig,DE
28429,male,1,0,seo,CA
28430,male,1,0,ig,DE
28431,male,4,0,twitter,MD
28432,male,8,0,twitter,IL
28433,male,21,0,twitter,NY
28434,male,1,0,ig,DE
28435,male,1,0,seo,DE
28436,male,1,0,twitter,DE
28437,male,1,0,fb,DE
28438,male,1,0,seo,DE
28439,male,1,0,twitter,DE
28440,male,1,0,fb,DE
28441,male,1,0,seo,DE
28442,female,1,0,twitter,DE
28443,female,1,0,seo,DE
28444,female,1,0,ig,DE
28445,female,1,0,seo,DE
28446,female,6,0,fb,RI
28447,female,1,0,twitter,DE
28448,female,2,0,ig,MD
28449,female,2,0,seo,MD
28450,female,4,0,seo,MD
28451,female,1,0,twitter,DE
28452,male,1,0,twitter,DE
28453,female,6,0,twitter,NY
28454,male,1,0,twitter,DE
28455,male,1,0,ig,DE
28456,male,1,0,seo,DE
28457,male,2,0,fb,MD
28458,male,1,0,seo,DE
28459,male,1,0,seo,DE
28460,male,1,0,twitter,DE
28461,male,1,0,ig,DE
28462,male,3,0,fb,CA
28463,male,1,0,seo,DE
28464,male,1,0,seo,DE
28465,male,2,0,twitter,MD
28466,male,5,0,fb,NJ
28467,male,1,0,seo,DE
28468,male,2,0,seo,MD
28469,male,4,0,seo,MD
28470,male,1,0,twitter,FL
28471,male,1,0,twitter,FL
28472,male,1,0,twitter,FL
28473,male,1,0,ig,FL
28474,male,1,0,seo,FL
28475,male,3,0,fb,CA
28476,male,2,0,ig,MD
28477,male,1,0,seo,FL
28478,male,1,0,seo,FL
28479,male,1,0,fb,FL
28480,male,1,0,seo,FL
28481,male,5,0,ig,NJ
28482,male,1,0,fb,FL
28483,male,2,0,seo,MD
28484,male,33,0,ig,NY
28485,male,1,0,seo,FL
28486,male,1,0,seo,FL
28487,male,2,0,fb,MD
28488,male,1,0,fb,FL
28489,male,1,0,seo,FL
28490,male,1,0,seo,FL
28491,male,1,0,ig,FL
28492,male,2,0,ig,MD
28493,male,1,0,ig,FL
28494,male,3,0,seo,CA
28495,male,2,0,ig,MD
28496,male,8,0,seo,IL
28497,male,1,0,seo,FL
28498,male,1,0,ig,FL
28499,male,1,0,ig,FL
28500,male,1,0,seo,FL
28501,male,3,0,twitter,CA
28502,male,1,0,seo,FL
28503,male,1,0,fb,FL
28504,male,1,0,fb,FL
28505,male,1,0,twitter,FL
28506,male,1,0,seo,FL
28507,male,2,0,fb,MD
28508,male,7,0,twitter,NY
28509,male,1,0,seo,FL
28510,male,7,0,seo,NY
28511,male,1,0,fb,FL
28512,male,2,0,seo,MD
28513,male,1,0,fb,FL
28514,male,2,0,fb,MD
28515,male,2,0,twitter,MD
28516,male,1,0,seo,FL
28517,male,3,0,ig,CA
28518,male,1,0,ig,FL
28519,male,1,0,fb,FL
28520,male,2,0,fb,MD
28521,male,1,0,ig,FL
28522,male,1,0,fb,FL
28523,male,2,0,twitter,MD
28524,male,1,0,twitter,FL
28525,male,1,0,twitter,FL
28526,male,6,0,ig,RI
28527,male,1,0,twitter,FL
28528,male,3,0,seo,CA
28529,male,1,0,twitter,FL
28530,male,1,0,ig,FL
28531,male,1,0,ig,FL
28532,male,1,0,seo,FL
28533,male,1,0,twitter,FL
28534,male,1,0,fb,FL
28535,male,2,0,seo,MD
28536,male,1,0,seo,FL
28537,male,1,0,fb,FL
28538,male,1,0,twitter,FL
28539,male,1,0,seo,FL
28540,male,1,0,twitter,FL
28541,male,1,0,seo,FL
28542,male,15,0,twitter,NY
28543,male,1,0,ig,FL
28544,male,1,0,twitter,FL
28545,male,3,0,seo,CA
28546,male,1,0,twitter,FL
28547,male,1,0,fb,FL
28548,male,4,0,twitter,MD
28549,male,3,0,ig,CA
28550,male,1,0,fb,FL
28551,male,1,0,seo,FL
28552,male,1,0,seo,FL
28553,male,1,0,seo,FL
28554,male,1,0,ig,FL
28555,male,2,0,seo,MD
28556,male,1,0,seo,FL
28557,male,3,0,seo,CA
28558,male,1,0,twitter,FL
28559,male,1,0,seo,FL
28560,male,1,0,fb,FL
28561,male,2,0,twitter,MD
28562,male,1,0,ig,FL
28563,male,1,0,seo,FL
28564,male,1,0,seo,FL
28565,male,1,0,seo,FL
28566,male,5,0,seo,NJ
28567,male,4,0,fb,MD
28568,male,1,0,seo,FL
28569,male,2,0,seo,ME
28570,male,7,0,seo,NY
28571,male,2,0,seo,ME
28572,male,1,0,twitter,FL
28573,male,1,0,fb,FL
